Distance_(microns),eve,en,mlpt,hb,kr,gt,svb,cad,runt,odd
165,137.48863636363637,142.38636363636363,236.3409090909091,544.7727272727273,492.34090909090907,356.5,477.0568181818182,190.52272727272728,125.36363636363636,323.60227272727275
166,141.80459770114942,146.11494252873564,235.2183908045977,564.6781609195402,505.42528735632186,340.5287356321839,460.60919540229884,202.6206896551724,126.44827586206897,311.8045977011494
167,166.5909090909091,149.13636363636363,230.45454545454547,569.2159090909091,534.2386363636364,342.1136363636364,434.10227272727275,200.64772727272728,133.2840909090909,313.4886363636364
168,188.17241379310346,144.01149425287358,234.27586206896552,552.6436781609195,545.4367816091954,325.3103448275862,466.18390804597703,191.91954022988506,136.5632183908046,316.0689655172414
169,191.2674418604651,147.24418604651163,239.4418604651163,631.4302325581396,551.4186046511628,305.5348837209302,502.8488372093023,194.58139534883722,133.5,314.19767441860466
170,184.97674418604652,149.51162790697674,240.95348837209303,664.0116279069767,546.4186046511628,323.51162790697674,544.2906976744187,199.8953488372093,125.46511627906976,328.6046511627907
171,191.91954022988506,150.82758620689654,244.70114942528735,647.5402298850574,556.1034482758621,312.35632183908046,522.6551724137931,204.45977011494253,124.41379310344827,329.1264367816092
172,215.17241379310346,149.71264367816093,246.02298850574712,664.7701149425287,542.9655172413793,321.32183908045977,547.9310344827586,209.19540229885058,130.28735632183907,323.5287356321839
173,239.05747126436782,147.91954022988506,237.4367816091954,610.4827586206897,549.7241379310345,315.5632183908046,520.0344827586207,211.01149425287358,129.11494252873564,316.9080459770115
174,256.48837209302326,146.17441860465115,235.80232558139534,590.2674418604652,578.6976744186046,320.66279069767444,503.5348837209302,217.30232558139534,125.74418604651163,317.66279069767444
175,296.04651162790697,147.22093023255815,240.19767441860466,556.9418604651163,573.8720930232558,311.9767441860465,503.8139534883721,232.8139534883721,126.93023255813954,334.9767441860465
